landingPagePath,sessions,sessionDuration,avgSessionDuration,bounces,bounceRate,pageViews,avgTimeOnPage,pageViewsPerSession,exits,exitRate
/?fbclid=IwAR1Jtz5E7G7IMdS51oKK1JTsdV9aTD2AgxLI1gKtUjXXuzbteGQUlH4LAD4,1,0,0,1,100,1,0,1,1,100
/?ref=hexometer,13,0,0,10,100,11,0,1,13,100
/blog/experience-last-thing-need/,6,157,35.833333333333336,4,66.66666666666666,9,55.7,1.6363636363636365,6,60
/blog/meet-emma-from-primary-teacher-to-front-end-developer/?fbclid=IwAR0x575LDKgeQbG5xg9AeCCCb1FzvPojf_TGBwkDRwDL2Ajw-WU7GE4FqX0,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3MQEjK9HzD6vabRC0-0NetMOnRb4bOwXEJhiEYNoGRy-0vKMVnNZjOlXs,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR2WMCOSHoe9EUsVoPRjcRa-9hHZd5qT-e2KebOcDo0MBvdr49QTTorWoFU,1,17,0,1,100,1,0,1,1,100
/?fbclid=IwAR3gs0Rdj1IiDWpRZ2upaBe-osy0GwQRD1coABPrv3jG3AhYtUc56JYOqvI,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR358l4WkkbDJe7QtKluVqAWdj84e2M1jmsQRfo-2xXzkzYWJ_YjqrKCX5o,1,0,0,1,100,1,0,1,1,100
/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/?fbclid=IwAR3EoK3FF7SF7Ht7-sjCvztAQV5OG8Iz3-57lxAvcvnfwnDJ3MXLPDp3DZo,1,1,0,1,100,1,0,1,1,100
/?fbclid=IwAR3TIRlIisk1Hgp8m88maxRdxv2KHs_1d-uruLGeADrzA_9AR3tNiDd7xrg,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR2oQfndhNMmRtZwrbzPmR_GMKNcbPtwqwbYdlLTYzrJ0AtmohrJ-R7sT4Y,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0f2Z4d_n1h2tzvxwQfpZmxYtFUTZBQ0MYgS689rZoq7GEIpXAP-qNhjzE,1,0,0,1,100,1,0,1,1,100
/?mc_cid=f7ab596bef&mc_eid=,2,0,7,0,0,7,2.8,3.6923076923076925,2,26.785714285714285
/?fbclid=IwAR3If8FhPf6YXdfdsNocJS9GmHqKDUL2QyqQq7ZLRCEpuUk3YWitIRyS32s,1,0,21,0,0,2,20,2,1,50
/?fbclid=IwAR0-UdxvAeiWlLJG-Xwz7Bbd0BSUMTE0p28coClFC3dQ2xmOBw1-t2-dZ6M,1,0,1.0327868852459017,1,100,1,0,1,1,100
/blog/ceo-scottish-tech-startup-awards/,11,502,50.7,6,60,18,56.388888888888886,1.8968023255813953,11,52.38095238095239
/blog/category/whats-new/,8,2766,502,4,50,22,204.5,2.9375,8,33.33333333333333
/blog/page/3/,2,0,0,2,100,2,0,1,2,100
/?mc_cid=f7ab596bef&mc_eid=,2,0,7.333333333333333,0,0,6,2,3.6,2,27.083333333333332
/?fbclid=IwAR3u0IPGL2FiDolVmLdKHLuYLHYsAU3dDwaikvbH2mi-Cj9m2njyfjOGXaQ,1,0,0,1,100,1,0,1,1,100
/about-us/become-a-ta-data/,128,4204,34.30705394190871,100,79.42238267148014,208,76,1.4129353233830846,128,70.77464788732394
/?mc_cid=5a013499a7&mc_eid=7a9eff7d23,1,0,24.11111111111111,0,0,2,25.583333333333332,2,1,50
/?mc_cid=f4ee631988&mc_eid=26c710e4c2,1,0,0,1,100,1,0,1,1,100
/about-us/join-us/partner-account-manager-smes/?fbclid=IwAR1KfXZf04mHmN9pNBSn2P2r-T8OKbR_bY1zeugkA2rdxlK2tgeZPYkVn6Q,1,11,0,1,100,1,0,1,1,100
/?fbclid=IwAR12Rh4a7sUnQ1f0XoPHK4Iova6_u-EolCiUpIARoYR3SIeeMx2D0LVvuRo,1,108,279.6730769230769,0,0,5,74,5,1,20
/blog/career-in-data-paul-van-loon/?fbclid=IwAR3iNwtPU8P9PDQxwcdCJBYmHnRSOU7CTmoYIQMRKzNyQIYOJCI-JxlqBeo,2,353,168.5,1,50,5,112.15384615384616,2.5,2,40
/?fbclid=IwAR2DRhfUHy7N0Q-TlMej1yJOQEoiW_2HxZyWDbWLOBrbZ74Gclp33UmtzoI,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR1nqmnHLCaLkxaoLfId71INXj4vK_ymsyfZ15brOhSZ2ZWkAVhDaS6PGQc,1,0,0,1,100,1,0,1,1,100
/blog/meet-emma-from-primary-teacher-to-front-end-developer/?fbclid=IwAR3uJfO6bpp1W2a-kejvp2HQDnbZyuvore20vWBcmfjo8EUQ-Oe9D0srUzk,1,0,0,1,100,1,0,1,1,100
/blog/how-codeclan-pivoted-to-embrace-change/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=f7cc634033,1,73,0,1,100,1,0,1,1,100
/?fbclid=IwAR3QpsNw7ztdxZ-c0mjsj9AY-PAZnOOmQK5VdAL8o7zXf2Pl9n3wDAAYXs4,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR1_zn3ZMBMPIuAg1HQoM9ZDB2r4GFeTy4Jw65h4iJQTEs7yDT-EqpcUUj0,1,49,0,1,100,1,0,1,1,100
/?fbclid=IwAR19rTCZrm-vFDqLqfAXBQDDNuS_kAP4NV7A-k1ezCcGv7w4fLGsNVZEMns,2,2,0,2,100,2,0,1,2,100
/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/?fbclid=IwAR0VmjExAOXwlzbBkLm0perSFEI0RUYHtCzLZhSXnZ0bP15z52DTLpg5R2A,1,119,170.5,0,0,7,31,6.166666666666667,1,16.666666666666664
/15668-2/,1,79,0,1,100,1,0,1,1,100
/?p=29592&preview=true,1,2475,2609,0,0,10,261.8,8.5,1,12.5
/blog/graphic-designer-trainee-software-developer-meet-tahnee/,9,1422,152,6,66.66666666666666,15,189.44736842105263,1.7777777777777777,9,57.00483091787439
/blog/author/codeclan/page/8/,1,80,79,0,0,4,43,3,1,33.33333333333333
/?fbclid=IwAR1nC8Ar0qhXn7f-ySe43__09a2t5mLeDEAyoo7sQG0IF-CKMpPPThpOdsE,1,0,0,1,100,1,0,1,1,100
/about-us/join-us/partner-account-manager-smes/?fbclid=IwAR0l33L2y62SPzyXqgGGpo9_uh16xLkBpbm_AE6FTIq4cGFlwQC9nklYGZk,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR1EgNPPd73_-_aocl4WVQN9795KHaMDlNO9mQBjuWjlTFvo7s18MWO9Bes,1,0,0,1,100,1,0,1,1,100
/blog/meet-five-codeclan-career-changers/?fbclid=IwAR3g0AIefYywge8Y_wyc2_hCOH4L7lp1Ty2BxNhwWc718FQ7UUpFDHOY0J0,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR18g5gRNhIctPPX1kSCPfBISGfmkrXKkJ0qN61s-OPy5UWFK5B70Fv_wxg,1,41,0,1,100,1,0,1,1,100
/blog/meet-emma-from-primary-teacher-to-front-end-developer/?fbclid=IwAR1hUSkatB9aweZVQalD5w-y44piLxGs4ein2OKT407SITMygzAyJLABkP0,1,20,0,1,100,1,0,1,1,100
/?fbclid=IwAR03SKhAe5vZnZuMfaiA2nmx9Ze5jlBCjmZq2_QKgxsakKoOke54uQlALS8,1,14,0,1,100,1,0,1,1,100
/blog/graphic-designer-trainee-software-developer-meet-tahnee/?fbclid=IwAR1qOiMrKnFyyJL1hAP-l3VIwfr5_hQrFEr7k5wANqT0IXAYndl4SDzXfDo,1,323,341,0,0,4,167.12132352941177,3,1,33.33333333333333
/blog/scottish-companies-tech-gender-gap/,20,119,9,15,80,23,34.666666666666664,1.2478991596638656,0,80
/?fbclid=IwAR35at3aRQc1LQc3eD9rM9cgqWcRCA7S97jIHO52UJX37VVh_U1ISqcTpIU,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR1TcHAlbn4rQKVKGqmOVbqYK26kEm-JZI2SflNc1zRKH9kC2A3LP4bkFnU,1,0,0,1,100,1,0,1,1,100
/blog/meet-the-team-aileen-mcdonald/?fbclid=IwAR1L2afwC7mlundv4lQe14szbdheHa95DZkL-fX7bxaGkVJyXFqY6w-IzYA,1,1011,1140,0,0,7,204.5,8,1,14.285714285714285
/blog/career-in-data-paul-van-loon/?fbclid=IwAR1dXM33PwnyvA_wx1HJiUo5znQPpLWBULgZ31WRsOBB20jKQWW09VBy83I,1,0,0,1,100,1,0,1,1,100
/blog/our-guide-to-funding-our-full-time-courses/?fbclid=IwAR0AlqF7f0UkKHxQEcV7CP0yFJx7p4djwfgYEGaNvuTJ7jEOGZ7iebbjeLs,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0twmCtcM2eaQ1m4AQsqjGIn6Vo1XIJskN0K3qzFsIuSGkizxRX5n5htGs,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR2LivQiN-IcKeLR5lytNI_paHwmA2oMAzyhlTPyqLEWHZESUR24XCrOWuY,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR0-UdxvAeiWlLJG-Xwz7Bbd0BSUMTE0p28coClFC3dQ2xmOBw1-t2-dZ6M,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR2OL2n0AnRL5-neR-jaU1415EKE07RW8n3IKPUeW_B61T4vbQkQUTLeDWA,1,0,0,1,100,1,0,1,1,100
/blog/meet-the-team-aileen-mcdonald/?fbclid=IwAR2uN12th_7Q5TKzd_-hCPW1DVpkX9sKjxfWGAj35Spyyh2S03Ic3AzH9fI,1,0,0,1,100,1,0,1,1,100
/blog/meet-matthew-developer-evangelist-wallet-services/,2,0,0,2,100,2,0,1,2,100
/blog/data-science-r-programming/,8,186,27.923076923076923,4,50,18,25,2.3333333333333335,8,42.10526315789473
/?fbclid=IwAR3vM3R4Qn4xIFafwowCV8Jwp1muf0EMrKOsF_61CNRIBxZm0-ZHzRWZ7WQ,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR2Crv9UmIeplRPAcLBkwlfaL1_VSNnRaD3wbL3LEOgYS_T1Yx2I4Y6EKgY,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR2uPFMfaU_jBYDDwJrVCv4MeJQnJWaJYIcN93UsprmPvTZ67YONqPdDtBs,1,0,0,1,100,1,0,1,1,100
/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/?fbclid=IwAR11Zns4cySReMq5wPxK9y8e4_ihlSu-UBX3yBgtWrVw5L5c7nvb4XjK1aA,1,55,0,1,100,1,0,1,1,100
/blog/meet-five-codeclan-career-changers/?fbclid=IwAR1nr2I5qVjgd4viwsy9ummJbQOZhaW_xzXQHif62T8DS32WUxH0VmcuuEU,1,8,0,1,100,1,0,1,1,100
/?fbclid=IwAR0d4zb-GepOy_N5KsepI4oTq6GBetX4FhvlOvq7sXypxi5GKT83fQw9uOY,1,0,0,1,100,1,0,1,1,100
/blog/meet-emma-from-primary-teacher-to-front-end-developer/?fbclid=IwAR3sWzKFxzyfMRgu-XJ8yHDF201jhJlz_dnzoLD1y7q1DooxWmS9cDuDTVg,1,0,0,1,100,1,0,1,1,100
/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/?fbclid=IwAR1voB_4paa5O5_2QSLZTrXnjkhKlt-gtX2eusAquqVt-mCjFgyiHwKvz2s,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3u3UE7YhZ_xfLHoZ-hf5sk4mmg1wEzeMjDwpZ4M-k1PXupeAIPaNgWvgw,1,0,0,1,100,1,0,1,1,100
/blog/how-codeclan-pivoted-to-embrace-change/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=8b0f39e662,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR2C1h-1PFcvhl7nT0W3Cmny4MQ1f7VzDqzbF3QqqsILt_-VvDTEwyGqBNg,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR2XxEWU4c6DJt1xrXX_tyitPtFk9B_SDqUFxf6L9vKZQ36MTySIJZoJsR0,1,0,0,1,100,1,0,1,1,100
/blog/graham-glasgow-cohort-2/,1,0,3,0,0,2,2,2,1,50
/blog/meet-the-team-aileen-mcdonald/?fbclid=IwAR1adnaOBjTAULwZkZoMwNFibc4C_KXFS6ToGo8blnxqxPj_hRjSQAN9oW8,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR0OONVgubcjOtnloierKL0y3X0eHuHN0EwYaar5PVN5ph2sRPBex1CeeRg,1,0,0,1,100,1,0,1,1,100
/blog/meet-the-team-aileen-mcdonald/?fbclid=IwAR27NPNixFYeveq5TibprediEJe6OaRISfSlGWqW57aFy3878plvqbyjyac,1,0,0,1,100,1,0,1,1,100
/2020-data-short-business/,4,3128,714,0,0,27,124.1,7,4,15.384615384615385
/?fbclid=IwAR0Vaa2S_XrJ0qmaK2cJNpC1JEfiM1i4jNlLjeRhxhgUjjzsN5Z3ztu8cTQ,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR0-UdxvAeiWlLJG-Xwz7Bbd0BSUMTE0p28coClFC3dQ2xmOBw1-t2-dZ6M,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR1nC8Ar0qhXn7f-ySe43__09a2t5mLeDEAyoo7sQG0IF-CKMpPPThpOdsE,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR0VabwF4Lm9-Rkt8VoAVbfw_XDfEZyjEGSJTTuUbCcYhDpH97X6uoEa9Ak,1,0,0,1,100,1,0,1,1,100
/blog/meet-colin-instructor-at-codeclan/,15,2766,201.73333333333332,8,55.55555555555556,53,69.66666666666667,3.5,15,27.27272727272727
/blog/meet-the-team-aileen-mcdonald/?mc_cid=e5ee2de8cf&mc_eid=5893495a2f,1,0,0,1,100,1,0,1,1,100
/blog/meet-employers-andrew-lints-craneware/,11,223,19,12,93.5001737921446,16,46.666666666666664,1.3333333333333333,11,75.51020408163265
/?fbclid=IwAR20ikJSdTg_1QxbmSg9BYdpqdbjccYU3qhKTNXO3ZbBLdzFE7Qp2CCt1PA,1,138,100,0,0,3,53.888888888888886,3,1,33.33333333333333
/?fbclid=IwAR0PWZSy4gP3PKqwKjcspgjB8Yfc1Bx2UZfCnSi9TDt5U3dExznBKX6Pwks,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR2cqbjCc_1TL9gfLltgwCuv8bI9zv_NZDLBxVrxuPm9HctXeTuKxB3wCZM,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0lLN4lMJtykXXElmpsYr-f8BtRNPByGzprmMEQvwBM69uqzL-UwiTj-As,1,20,0,1,100,1,0,1,1,100
/about-us/join-us/partner-account-manager-smes/?fbclid=IwAR0l33L2y62SPzyXqgGGpo9_uh16xLkBpbm_AE6FTIq4cGFlwQC9nklYGZk,1,0,0,1,100,1,0,1,1,100
/&quot,4,0,0,4,100,3,0,1,4,100
/blog/our-guide-to-funding-our-full-time-courses/?fbclid=IwAR1SZRmPdmJN029IN6Kps-kYCYaVw_yzxBFBkQLQsLwWSF92e8EPr2mwMrA,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR358l4WkkbDJe7QtKluVqAWdj84e2M1jmsQRfo-2xXzkzYWJ_YjqrKCX5o,1,49,0,1,100,1,0,1,1,100
/?mc_cid=a8de940045&mc_eid=a3460081e9,1,5106,4903,0,0,23,219.33333333333334,22,1,5.555555555555555
/blog/meet-emma-from-primary-teacher-to-front-end-developer/?fbclid=IwAR2RB5qdBwgvOBgwMT4DjntUYt4MXZBzHzCyuDkCl9X84l_C18Nta7B2muw,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR27lmKf6C2QQhRFh6wUDxsEZUtwS193aJ-6-JKx4bnhxd7gEUIyUGS9wH0,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3p31RBn9qy71E8Eh-HgmqncfNVOpfEFs29FL4C7ixY0pAp6fl33OP_j5g,1,0,7,0,0,2,5,2,1,50
/?fbclid=IwAR0Gmf51URqLOoqIjimUZNlOnqyadnKSiBGg4u3clbE-FFslG9tMpQgdieg,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR0pxuHB51tk61eJHM7uuDQVM1I_ZuHgIqfjD9LoGVTE3YIyaK605yccnws,1,0,0,1,100,1,0,1,1,100
/?CSS launch=&mc_cid=a6b120e689&mc_eid=92a36f5f7d,1,1500,1308,0,0,11,136,11.5,1,8.695652173913043
/?fbclid=IwAR0CjulIOrzwh8h0dY-jPzFMyBtomuFX8Rcs5dITrCCZsTbklf_7ygA73fU,1,0,0,1,100,1,0,1,1,100
/blog/7-reasons-to-study-data-analysis-at-codeclan/,73,7668,92.11627906976744,68,66.66666666666666,156,80.5,2.019607843137255,73,48.888888888888886
/blog/meet-the-team-stephanie-boyle/?fbclid=IwAR1TzKvZ11z22hxB5kDIe5f6UY6-ATOLpdE1-t2NabQ_Q7CQtM_mw9Z-sYg,1,0,0,1,100,1,0,1,1,100
/blog/meet-emma-from-primary-teacher-to-front-end-developer/,235,9787,57.28358208955224,111,81.3953488372093,398,142.875,1.4444444444444444,235,69.3069306930693
/blog/data-analysis-course-glasgow-launch/,5,1180,203.2,1,20.51282051282051,22,56.388888888888886,4.428571428571429,5,22.033898305084744
/?fbclid=IwAR3Es2PwIq-b0LjfsNLGvZXPTAfVOEuOHBNPwl-PsoGxGRjwd_D6h8pnxXg,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR39oSRSzW85btF2cEXvv2_2Mlh3iyZe1t8eO8Fqr1QSGUZ4E2LfD3uY_7g,1,0,0,1,100,1,0,1,1,100
/blog/fiona-adam-talk-ux-human-choices-bad-websites/,1,0,0,1,100,1,0,1,1,100
/blog/our-guide-to-funding-our-full-time-courses/?fbclid=IwAR2LGtwLFXYafrTqcueUTtDQkuaTwz8FFen_VEUpSkzoprn7rzBUNQOIrPo,1,83,0,1,100,1,0,1,1,100
/blog/meet-our-partners-wallet-services/,2,0,15.5,1,50,3,29.75,1.5,2,66.66666666666666
/?mc_cid=5a013499a7&mc_eid=c5a84130e1,1,0,73,0,0,4,24.652173913043477,4,1,25
/blog/meet-graduates-james-third-sector-lobbyist-software-developer/,1,0,0,1,100,1,0,1,1,100
/2020-new-managing-software-development-teams/,5,1088,223.33333333333334,2,40,18,83.33333333333333,3.7333333333333334,5,27.77777777777778
/blog/how-codeclan-pivoted-to-embrace-change/,38,1956,46.6,45,72.88135593220339,59,63,1.6666666666666667,38,58.9041095890411
/blog/built-munro-bagger-site/,74,4204,49.8,63,84.90566037735849,159,57.285714285714285,1.9104477611940298,74,55.00000000000001
/blog/employers-catriona-dick-zonal/,9,105,14,7,78.94736842105263,16,20,1.7777777777777777,9,56.25
/?fbclid=IwAR2WMCOSHoe9EUsVoPRjcRa-9hHZd5qT-e2KebOcDo0MBvdr49QTTorWoFU,1,0,0,1,100,1,0,1,1,100
/blog/how-codeclan-pivoted-to-embrace-change/?fbclid=IwAR3RCTkjttRw4jecekEzlnjE2Rsl-ANBDbm3-HHhboNjlf-wvOWFGI-w578,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR00cB1aqgizo9E49mhpxMq8GadqrsKLD-R0hgobiJ1kgFnh6FAPekIS2RI,1,0,0,1,100,1,0,1,1,100
/blog/meet-the-team-aileen-mcdonald/?fbclid=IwAR0AbdZhcuUFEWuywHzP3nJWxjQD97x9AzMi-zyyd3SuYVFdY-VsKdno268,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR1idIIuVqKjBB8D6NyFlMHL6o5APySsbAxawRj65ArDkAoyT8b-hnyJVYk,1,490,583,0,0,3,198,4,1,25
/blog/how-codeclan-pivoted-to-embrace-change/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=225054212a,1,565,530,0,0,8,76.4329269344186,8,1,12.5
/about-us/our-team/our-board/,226,23402,78.33333333333333,99,72.88135593220339,349,103.68023255813954,1.761061946902655,226,56.25
/blog/how-codeclan-pivoted-to-embrace-change/?fbclid=IwAR0-JuDieG4QzpztmjuVIBJqwNynJWaEpIcJtgJwh26flIGfuYh7TT-iAEA,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR2tRucOhmHHPh62rbBgVxRkY2r4QTc9xM4_hB-NsKK8BCzLKy77Sdk1LxI,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR09vgyDd_vRvdxDU5FiQEXJdwvK5bYYxHb6eKoTmsUnohjYtRGHyTuk0cA,1,0,0,1,100,1,0,1,1,100
/blog/built-munro-bagger-site/,92,4361,50,57,81.81818181818183,192,55.75,1.8795180722891567,92,54.54545454545454
/blog/500-graduates-in-employment/,43,4106,114,15,50,85,62,2.857142857142857,43,34.78260869565217
/blog/our-guide-to-funding-our-full-time-courses/?fbclid=IwAR2ldft8atGFYtNfeiLuWsJRYatsRqWIcbjcq1yi0OkQUACrvKDC3d4xIyQ,1,0,0,1,100,1,0,1,1,100
/blog/linda-scott-codeclan-cmo/,43,2772,64.32558139534883,29,74.24242424242425,60,80,1.8333333333333333,43,57.14285714285714
/?fbclid=IwAR0Ppb4R0zK4FcJeswRZqQCEKOgWxjhjQxqTPVHGUIUJPPcYslEXZgLTHvA,1,0,0,1,100,1,0,1,1,100
/blog/first-developer-job-advice/?fbclid=IwAR3PclmsHi7WSyhIpVXJII8D7-CZnBYDEgxEl8xpJzFOqaIZ5dlUmPBVpBo,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR1h-Fn0mhsJi2LE9bdTQPAXZzdWO6MhFgN3u6PU_93Vi8_uVCcuLj42ZtE,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR1cwb_0q270nSdYScRiHod6SDWKgDlbRL8e8sHKa9rMIZ6Nu--jmMWkstg,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR2rPUQ_lA-IqXIbp9xaDf_vMqxWKJVq-jDNA_Fuoiczz0almEAkysqdVVo,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR2WLRHVRhYqmkPu_T6AJVugx1i_P10QrQvQbSzptQ6v5EhYPoLY3wgcYa8,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR1vwJBR2ZbGHRJZi_IIHK2oNHhPLQa5RJLuXzKZI1mX830xShKopi_fggA,1,0,0,1,100,1,0,1,1,100
/blog/learn-to-code-working/,238,8045,34,302,88.88888888888889,399,138.72289156626505,1.263157894736842,238,80.13468013468014
/?page_id=14026,1,0,0,1,100,1,0,1,1,100
/blog/how-codeclan-pivoted-to-embrace-change/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=81fdef43dd,1,40,0,1,100,1,0,1,1,100
/?fbclid=IwAR0K65zd3Mrc-NlBWpR-bLGApKiYnyTI7ju1xTOcDRFdWmniW9a7yzvodG8,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3vM3R4Qn4xIFafwowCV8Jwp1muf0EMrKOsF_61CNRIBxZm0-ZHzRWZ7WQ,1,0,0,1,100,1,0,1,1,100
/blog/meet-five-codeclan-career-changers/?fbclid=IwAR3g0AIefYywge8Y_wyc2_hCOH4L7lp1Ty2BxNhwWc718FQ7UUpFDHOY0J0,1,0,0,1,100,1,0,1,1,100
/blog/battled-pokemon-project/,66,0,0,68,100,74,67.14285714285714,1,66,100
/blog/digital-development-loan/,13,1140,86,5,46.15384615384615,53,38.5,3.5,13,26.785714285714285
/blog/category/whats-happening-at-codeclan/,3,188,80.66666666666667,1,33.33333333333333,5,60.5,2.2888888888888888,3,45.45454545454545
/blog/meet-the-team-aileen-mcdonald/?mc_cid=e5ee2de8cf&mc_eid=fe8b2fd336,1,0,0,1,100,1,0,1,1,100
